"Id","Url","ImageUrl","Name","Symbol","CoinName","FullName","Algorithm","ProofType","FullyPremined","TotalCoinSupply","PreMinedValue","TotalCoinsFreeFloat","SortOrder","Sponsored","IsTrading"
"683827","/coins/tel/overview","/media/25792569/tel.png","TEL","TEL","Telcoin","Telcoin (TEL)","N/A","N/A","0","100000000000","N/A","N/A","2094",false,true
"683943","/coins/brcstar/overview","/media/25792572/brc.png","BRC*","BRC*","BinaryCoin","BinaryCoin (BRC*)","N/A","N/A","0","10000000","N/A","N/A","2096",false,false
"684747","/coins/zap/overview","/media/25792575/zap.png","ZAP","ZAP","Zap","Zap (ZAP)","N/A","N/A","0","520000000","N/A","N/A","2099",false,true
"684818","/coins/aidoc/overview","/media/25792577/aidoc.png","AIDOC","AIDOC","AI Doctor","AI Doctor (AIDOC)","N/A","N/A","0","777775241","N/A","N/A","2100",false,true
"688295","/coins/lct/overview","/media/25792592/lct.png","LCT","LCT","LendConnect","LendConnect (LCT)","N/A","N/A","0","6500000","N/A","N/A","2103",false,true
"692707","/coins/ebc/overview","/media/25792622/ebc.png","EBC","EBC","EBCoin","EBCoin (EBC)","N/A","N/A","0","1500000000","N/A","N/A","2104",false,true
"692839","/coins/int/overview","/media/25792603/int.png","INT","INT","Internet Node Token","Internet Node Token (INT)","N/A","N/A","0","1000000000","N/A","N/A","2106",false,true
"692879","/coins/stn/overview","/media/25792600/stn.png","STN","STN","Steneum Coin","Steneum Coin (STN)","Scrypt","PoW","0","20000000","N/A","N/A","2108",false,true
"694199","/coins/pcoin/overview","/media/25792606/pcoin.png","PCOIN","PCOIN","Pioneer Coin","Pioneer Coin (PCOIN)","X11","PoW","0","23000000","N/A","N/A","2110",false,true
"698092","/coins/edt/overview","/media/25792615/edt.png","EDT","EDT","EtherDelta","EtherDelta (EDT)","N/A","N/A","0","1500000000","N/A","N/A","2113",false,true
"698206","/coins/cyder/overview","/media/25792617/cyder.png","CYDER","CYDER","Cyder Coin","Cyder Coin (CYDER)","PoS","N/A","0","80000000","N/A","N/A","2114",false,false
"704135","/coins/eko/overview","/media/25792625/eko.png","EKO","EKO","EchoLink","EchoLink (EKO)","N/A","N/A","0","500000000","N/A","N/A","2117",false,true
"707507","/coins/bto/overview","/media/25792636/bot.png","BTO","BTO","Bottos","Bottos (BTO)","N/A","N/A","0","1000000000","N/A","N/A","2119",false,true
"707530","/coins/arct/overview","/media/25792638/arct.png","ARCT","ARCT","ArbitrageCT","ArbitrageCT (ARCT)","N/A","N/A","0","152029112","N/A","N/A","2121",false,true
"708401","/coins/imv/overview","/media/25792642/imv.png","IMV","IMV","ImmVRse","ImmVRse (IMV)","N/A","N/A","0","300000000","N/A","N/A","2122",false,false
"708404","/coins/aura/overview","/media/25792643/aura.png","AURA","AURA","Aurora","Aurora (AURA)","N/A","N/A","0","1000000000","N/A","N/A","2123",false,true
"708873","/coins/idh/overview","/media/25792644/idh.png","IDH","IDH","IndaHash","IndaHash (IDH)","N/A","N/A","0","400000000","N/A","N/A","2124",false,true
"709053","/coins/cbt/overview","/media/25792645/cbt.png","CBT","CBT","CommerceBlock Token","CommerceBlock Token (CBT)","N/A","N/A","0","1000000000","N/A","N/A","2125",false,true
"709089","/coins/itz/overview","/media/25792662/itz.png","ITZ","ITZ","Interzone","Interzone (ITZ)","C11","PoW","0","23000000","N/A","N/A","2126",false,true
"710087","/coins/xbp/overview","/media/25792650/xbp.png","XBP","XBP","Black Pearl Coin","Black Pearl Coin (XBP)","X13","PoW/PoS","0","50000000","N/A","N/A","2127",false,true
"710098","/coins/exrn/overview","/media/20780642/exrn.png","EXRN","EXRN","EXRNchain","EXRNchain (EXRN)","N/A","N/A","0","100000000000","N/A","N/A","2128",false,true
"710156","/coins/agi/overview","/media/25792653/agi.png","AGI","AGI","SingularityNET","SingularityNET (AGI)","N/A","N/A","0","1000000000","N/A","N/A","2129",false,true
"711086","/coins/sgl/overview","/media/25792671/sgl.png","SGL","SGL","Sigil","Sigil (SGL)","NeoScrypt","PoW","0","50000000","N/A","N/A","2133",false,false
"711252","/coins/tnc/overview","/media/25792672/tnc.png","TNC","TNC","Trinity Network Credit","Trinity Network Credit (TNC)","N/A","N/A","0","1000000000","N/A","N/A","2134",false,true
"713186","/coins/dta/overview","/media/25792680/dta.png","DTA","DTA","Data","Data (DTA)","N/A","N/A","0","11500000000","N/A","N/A","2137",false,true
"713925","/coins/cv/overview","/media/27010446/cv.png","CV","CV","CarVertical","CarVertical (CV)","N/A","N/A","0","9931143978","N/A","N/A","2138",false,true
"714811","/coins/theta/overview","/media/27010450/theta.png","THETA","THETA","Theta","Theta (THETA)","N/A","N/A","0","1000000000","N/A","N/A","2142",false,true
"714866","/coins/mdtstar/overview","/media/27010451/mdt.png","MDT*","MDT*","Measurable Data Token ","Measurable Data Token  (MDT*)","N/A","N/A","0","1000000000","N/A","N/A","2143",false,true
"715622","/coins/prps/overview","/media/27010452/prps.png","PRPS","PRPS","Purpose","Purpose (PRPS)","N/A","N/A","0","999117066.210045663","N/A","N/A","2144",false,true
"715640","/coins/dubi/overview","/media/27010453/dubi.png","DUBI","DUBI","Decentralized Universal Basic Income","Decentralized Universal Basic Income (DUBI)","N/A","N/A","0","80473.663007100124198965","N/A","N/A","2145",false,true
"715749","/coins/bpt/overview","/media/27010454/bpt.png","BPT","BPT","Blockport","Blockport (BPT)","N/A","N/A","0","69434799.629211243921141504","N/A","N/A","2146",false,true
"716522","/coins/iost/overview","/media/27010459/iost.png","IOST","IOST","IOS token","IOS token (IOST)","N/A","N/A","0","21000000000","N/A","N/A","2148",false,true
"716574","/coins/tct/overview","/media/27010460/tct.png","TCT","TCT","TokenClub ","TokenClub  (TCT)","N/A","N/A","0","1000000000","N/A","N/A","2149",false,true
"716641","/coins/trac/overview","/media/27010463/trac.png","TRAC","TRAC","OriginTrail","OriginTrail (TRAC)","N/A","N/A","0","500000000","N/A","N/A","2150",false,true
"716659","/coins/mot/overview","/media/27010462/mot.png","MOT","MOT","Olympus Labs","Olympus Labs (MOT)","N/A","N/A","0","100000000","N/A","N/A","2151",false,true
"716725","/coins/zil/overview","/media/27010464/zil.png","ZIL","ZIL","Zilliqa","Zilliqa (ZIL)","N/A","N/A","0","12600000000","N/A","N/A","2152",false,true
"716736","/coins/horse/overview","/media/27010465/horse.png","HORSE","HORSE","Ethorse ","Ethorse  (HORSE)","N/A","N/A","0","125000000","N/A","N/A","2153",false,true
"716767","/coins/qun/overview","/media/27010466/qun.png","QUN","QUN","QunQun","QunQun (QUN)","N/A","N/A","0","1500000000","N/A","N/A","2154",false,true
"716854","/coins/accstar/overview","/media/27010467/acc.png","ACC*","ACC*","Accelerator Network","Accelerator Network (ACC*)","N/A","N/A","0","336314","N/A","N/A","2156",false,true
"718353","/coins/swftc/overview","/media/27010472/swftc.png","SWFTC","SWFTC","SwftCoin","SwftCoin (SWFTC)","N/A","N/A","0","10000000000","N/A","N/A","2157",false,true
"718363","/coins/sent/overview","/media/27010471/sent.png","SENT","SENT","Sentinel","Sentinel (SENT)","N/A","N/A","0","2000000000","N/A","N/A","2158",false,true
"718398","/coins/ipl/overview","/media/27010470/ipl.png","IPL","IPL","InsurePal","InsurePal (IPL)","N/A","N/A","0","300000000","N/A","N/A","2159",false,true
"718435","/coins/opc/overview","/media/27010474/opc.png","OPC","OPC","OP Coin","OP Coin (OPC)","Scrypt","PoW/PoS","0","2000000000","N/A","N/A","2160",false,true
"718463","/coins/saf/overview","/media/27010473/sfu.png","SAF","SAF","Safinus","Safinus (SAF)","N/A","N/A","0","1200000","N/A","N/A","2161",false,false
"718565","/coins/sha/overview","/media/27010477/sha.png","SHA","SHA","Shacoin","Shacoin (SHA)","SHA256","PoS","0","350000000","N/A","N/A","2162",false,true
"718673","/coins/pylnt/overview","/media/27010479/pylnt.png","PYLNT","PYLNT","Pylon Network","Pylon Network (PYLNT)","N/A","N/A","0","633858.311346493889668246","N/A","N/A","2163",false,true
"718975","/coins/grlc/overview","/media/27010480/garlic.png","GRLC","GRLC","Garlicoin","Garlicoin (GRLC)","N/A","Scrypt-adaptive-N (ASIC resistant)","0","N/A","N/A","N/A","2164",false,true
"719223","/coins/eve/overview","/media/27010481/eve.png","EVE","EVE","Devery","Devery (EVE)","N/A","N/A","0","100000000","N/A","N/A","2166",false,true
"719272","/coins/yee/overview","/media/27010483/yee.png","YEE","YEE","Yee","Yee (YEE)","N/A","N/A","0","10000000000","N/A","N/A","2167",false,true
"719426","/coins/gtcstar/overview","/media/27010485/gtcoin.png","GTC*","GTC*","Global Tour Coin","Global Tour Coin (GTC*)","Scrypt","N/A","0","91000000","N/A","N/A","2170",false,false
"727150","/coins/btw/overview","/media/27010490/btw.png","BTW","BTW","BitcoinWhite","BitcoinWhite (BTW)","DPoS","DPoS","0","60000000","N/A","N/A","2172",false,true
"727769","/coins/axp/overview","/media/27010491/axp.png","AXP","AXP","aXpire","aXpire (AXP)","N/A","N/A","0","350000000","N/A","N/A","2173",false,true
"729627","/coins/fota/overview","/media/27010497/fota.png","FOTA","FOTA","Fortuna","Fortuna (FOTA)","N/A","N/A","0","1000000000","N/A","N/A","2174",false,true
"730988","/coins/cpcstar/overview","/media/27010501/cpc.png","CPC*","CPC*","CPChain","CPChain (CPC*)","N/A","N/A","0","1000000000","N/A","N/A","2176",false,true
"731559","/coins/zpt/overview","/media/27010506/zpt.png","ZPT","ZPT","Zeepin","Zeepin (ZPT)","N/A","N/A","0","1000000000","N/A","N/A","2179",false,true
"731596","/coins/croat/overview","/media/27010508/croat.png","CROAT","CROAT","Croat","Croat (CROAT)","CryptoNight","PoW","0","100467441","N/A","N/A","2180",false,false
"731629","/coins/ref/overview","/media/27010509/ref.png","REF","REF","RefToken","RefToken (REF)","N/A","N/A","0","50000000","N/A","N/A","2181",false,true
"731917","/coins/sxdt/overview","/media/27010511/sxdt.png","SXDT","SXDT","SPECTRE Dividend Token","SPECTRE Dividend Token (SXDT)","N/A","N/A","0","140270691.248776761435171102","N/A","N/A","2182",false,true
"731943","/coins/sxut/overview","/media/27010511/sxdt.png","SXUT","SXUT","SPECTRE Utility Token","SPECTRE Utility Token (SXUT)","N/A","N/A","0","140270691.248776761435171102","N/A","N/A","2183",false,true
"732098","/coins/fairstar/overview","/media/27010514/fair.png","FAIR*","FAIR*","FairGame","FairGame (FAIR*)","N/A","N/A","0","1200000000","N/A","N/A","2185",false,true
"732147","/coins/val/overview","/media/27010515/val.png","VAL","VAL","Valorbit","Valorbit (VAL)","Scrypt","PoW/PoS","0","92233720000000000","N/A","N/A","2186",false,true
"732161","/coins/manstar/overview","/media/27010516/man.png","MAN*","MAN*","Matrix AI Network","Matrix AI Network (MAN*)","N/A","N/A","0","250000000","N/A","N/A","2187",false,true
"732197","/coins/bcdn/overview","/media/27010517/1.png","BCDN","BCDN","BlockCDN ","BlockCDN  (BCDN)","N/A","N/A","0","1000000000","N/A","N/A","2188",false,true
"734584","/coins/stk/overview","/media/27010524/stk.png","STK","STK","STK Token","STK Token (STK)","N/A","N/A","0"," 500000000","N/A","N/A","2189",false,true
"736230","/coins/mzx/overview","/media/27010540/mzx.png","MZX","MZX","Mosaic Network","Mosaic Network (MZX)","N/A","N/A","0","1000000000","N/A","N/A","2190",false,false
"744820","/coins/polystar/overview","/media/27010571/poly.png","POLY*","POLY*","Polymath Network","Polymath Network (POLY*)","N/A","N/A","0","1000000000","N/A","N/A","2194",false,true
"744880","/coins/xto/overview","/media/27010572/xto.png","XTO","XTO","Tao","Tao (XTO)","X11","PoW/PoS","0","N/A","N/A","N/A","2195",false,true
"744910","/coins/ruff/overview","/media/27010573/fqqzfp9_400x400.png","RUFF","RUFF","Ruff","Ruff (RUFF)","N/A","N/A","0","1790300000.0000000000003","N/A","N/A","2196",false,true
"744987","/coins/ela/overview","/media/27010574/ela.png","ELA","ELA","Elastos","Elastos (ELA)","N/A","N/A","0","33000000","N/A","N/A","2197",false,true
"745017","/coins/tpaystar/overview","/media/27010575/tpay.png","TPAY*","TPAY*","TokenPay","TokenPay (TPAY*)","POS 3.0","PoS","0","25000000","N/A","N/A","2198",false,false
"745054","/coins/cxo/overview","/media/27010577/cxo.png","CXO","CXO","CargoX","CargoX (CXO)","N/A","N/A","0","215119015.62456924698286969","N/A","N/A","2199",false,true
"748858","/coins/sisa/overview","/media/27010587/sisa.png","SISA","SISA","Strategic Investments in Significant Areas","Strategic Investments in Significant Areas (SISA)","N/A","N/A","0","50000000","N/A","N/A","2203",false,true
"748907","/coins/ebit/overview","/media/27010588/ebit-logo.png","EBIT","EBIT","eBit","eBit (EBIT)","N/A","N/A","0","21000000","N/A","N/A","2204",false,true
"750134","/coins/ing/overview","/media/27010597/ing_logo.png","ING","ING","Iungo","Iungo (ING)","N/A","N/A","0","100000000","N/A","N/A","2214",false,true
"750272","/coins/lhc/overview","/media/27010598/lhc.png","LHC","LHC","LHCoin","LHCoin (LHC)","N/A","N/A","0","72000000","N/A","N/A","2215",false,true
"752710","/coins/blz/overview","/media/27010607/1.png","BLZ","BLZ","Bluzelle","Bluzelle (BLZ)","N/A","N/A","0","500000000","N/A","N/A","2216",false,true
"752863","/coins/halal/overview","/media/27010609/halal_logo.png","HALAL","HALAL","Halal","Halal (HALAL)","N/A","N/A","1","99000000","N/A","N/A","2217",false,true
"752942","/coins/cravestar/overview","/media/27010610/crave_logo.png","CRAVE*","CRAVE*","Crave-NG","Crave-NG (CRAVE*)","SHA256","PoS","0","1000000000","N/A","N/A","2218",false,true
"752993","/coins/chsb/overview","/media/27010612/chsb_logo.png","CHSB","CHSB","SwissBorg","SwissBorg (CHSB)","N/A","N/A","0","1000000000","N/A","N/A","2219",false,true
"753511","/coins/mct/overview","/media/27010616/1717mct_logo.png","MCT","MCT","1717 Masonic Commemorative Token","1717 Masonic Commemorative Token (MCT)","Ethash","PoS","0","1618033","N/A","N/A","2221",false,false
"753690","/coins/cwis/overview","/media/27010619/cwis_logo.png","CWIS","CWIS","Crypto Wisdom Coin","Crypto Wisdom Coin (CWIS)","Scrypt","PoW","0","24000000","N/A","N/A","2223",false,false
"753824","/coins/mbc/overview","/media/27010620/mbc_logo.png","MBC","MBC","My Big Coin","My Big Coin (MBC)","Scrypt","PoW and PoS","0","30000000","N/A","N/A","2224",false,true
"755707","/coins/mtnstar/overview","/media/27010631/mtn_logo.png","MTN*","MTN*","Medicalchain","Medicalchain (MTN*)","N/A","N/A","0","500000000","N/A","N/A","2227",false,true
"756132","/coins/wbtc/overview","/media/27010633/wbtc.png","WBTC","WBTC","WorldBTC","WorldBTC (WBTC)","Scrypt","PoW/PoS","0","210000000","N/A","N/A","2229",false,true
"757542","/coins/tky/overview","/media/27010658/tky.png","TKY","TKY","THEKEY Token","THEKEY Token (TKY)","NeoScrypt","N/A","0","10000000000","N/A","N/A","2235",false,true
"763768","/coins/pareto/overview","/media/27010679/pareto.png","PARETO","PARETO","Pareto Network Token","Pareto Network Token (PARETO)","N/A","N/A","0","500000000","N/A","N/A","2247",false,true
"764334","/coins/bee/overview","/media/27010700/bee.png","BEE","BEE","Bee Token","Bee Token (BEE)","N/A","N/A","0","500000000","N/A","N/A","2258",false,true
"764438","/coins/mun/overview","/media/27010701/mun.png","MUN","MUN","MUNcoin","MUNcoin (MUN)","SkunkHash","PoW","0","16600000","N/A","N/A","2259",false,true
"765383","/coins/tig/overview","/media/27010719/tig.png","TIG","TIG","Tigereum","Tigereum (TIG)","N/A","N/A","0","12563793.7023484698469","N/A","N/A","2260",false,false
"765943","/coins/dxt/overview","/media/27010739/dxt.png","DXT","DXT","DataWallet","DataWallet (DXT)","N/A","N/A","0","1000000000","N/A","N/A","2267",false,true
"767334","/coins/usx/overview","/media/27010758/usx.png","USX","USX","Unified Society USDEX","Unified Society USDEX (USX)","Scrypt","PoW/PoS","0","232000000","N/A","N/A","2276",false,true
"767384","/coins/bca/overview","/media/27010760/bca-2.jpg","BCA","BCA","Bitcoin Atom","Bitcoin Atom (BCA)","SHA256","PoW/PoS","0","21000000","N/A","N/A","2278",false,true
"768219","/coins/fsnstar/overview","/media/27010765/fsn.png","FSN*","FSN*","Fusion","Fusion (FSN*)","N/A","N/A","0","57344000","N/A","N/A","2283",false,true
"769416","/coins/ary/overview","/media/27010774/ary.png","ARY","ARY","Block Array","Block Array (ARY)","N/A","N/A","0","88409932.930609771417285772","N/A","N/A","2286",false,true
"769759","/coins/bun/overview","/media/27010781/bun.png","BUN","BUN","BunnyCoin","BunnyCoin (BUN)","Scrypt","PoW","0","100000000000","N/A","N/A","2293",false,true
"769862","/coins/trdt/overview","/media/27010784/trdt.png","TRDT","TRDT","Trident","Trident (TRDT)","N/A","N/A","0","3000000","N/A","N/A","2297",false,true
"769965","/coins/xbty/overview","/media/27010787/xbty.jpg","XBTY","XBTY","Bounty","Bounty (XBTY)","N/A","N/A","0","3141592","N/A","N/A","2299",false,false
"770043","/coins/jc/overview","/media/27010790/jc.png","JC","JC","JesusCoin","JesusCoin (JC)","N/A","N/A","0","2032518434","N/A","N/A","2300",false,false
"771061","/coins/jew/overview","/media/27010795/untitled-1.png","JEW","JEW","Shekel","Shekel (JEW)","Quark","PoS","0","N/A","N/A","N/A","2304",false,true
"771782","/coins/crdnc/overview","/media/27010816/crdnc.png","CRDNC","CRDNC","Credence Coin","Credence Coin (CRDNC)","SHA256","PoW/PoS","0","25000000","N/A","N/A","2311",false,false
"4433","/coins/xvg/overview","/media/12318032/xvg.png","XVG","XVG","Verge","Verge (XVG)","Multiple","PoW","0","16555000000","N/A","N/A","99",false,true
"243013","/coins/ttt/overview","/media/9350755/ttt.jpg","TTT","TTT","Tap Project","Tap Project (TTT)","N/A","N/A","0","1500000000","N/A","N/A","1528",false,true
"674918","/coins/ink/overview","/media/20780781/ink.png","INK","INK","Ink","Ink (INK)","N/A","N/A","0","1000000000","N/A","N/A","2074",false,true
"777007","/coins/necstar/overview","/media/27010828/nec.png","NEC*","NEC*","Ethfinex Nectar Token","Ethfinex Nectar Token (NEC*)","N/A","N/A","0","1000000000","N/A","N/A","2320",false,false
"355242","/coins/wpr/overview","/media/14543969/wpr.png","WPR","WPR","WePower","WePower (WPR)","N/A","N/A","0","746403007.29","N/A","N/A","1752",false,true
"778908","/coins/dtcstarstar/overview","/media/27010849/dtc-1.png","DTC**","DTC**","DivotyCoin","DivotyCoin (DTC**)","Scrypt","PoW/PoS","0","100000000","N/A","N/A","2335",false,true
"763535","/coins/drpu/overview","/media/27010850/drpu.png","DRPU","DRPU","DRP Utility","DRP Utility (DRPU)","N/A","N/A","0","1013076.917472","N/A","N/A","2244",false,true
"778953","/coins/dadi/overview","/media/27010852/dadi.png","DADI","DADI","DADI","DADI (DADI)","N/A","N/A","0","100000000","N/A","N/A","2336",false,true
"749620","/coins/hlc/overview","/media/27010592/hlc_logo.png","HLC","HLC","Halal-Chain","Halal-Chain (HLC)","N/A","N/A","0"," 1000000000000000000","N/A","N/A","2210",false,true
"542140","/coins/medstar/overview","/media/16746766/med.png","MED*","MED*","MediBloc","MediBloc (MED*)","N/A","N/A","0","10000000000","N/A","N/A","1995",false,true
"660947","/coins/bot/overview","/media/20780753/bot.png","BOT","BOT","Bodhi","Bodhi (BOT)","N/A","N/A","0","100000000","N/A","N/A","2061",false,true
"716795","/coins/qbtstar/overview","/media/27010469/oloethnw_400x400.jpg","QBT*","QBT*","Qbao","Qbao (QBT*)","N/A","N/A","0","100000000","N/A","N/A","2155",false,true
"771553","/coins/krm/overview","/media/27010812/krm.png","KRM","KRM","Karma","Karma (KRM)","Groestl","PoS","0","3000000000","N/A","N/A","2307",false,false
"771678","/coins/cdy/overview","/media/27010814/bcy.jpg","CDY","CDY","Bitcoin Candy","Bitcoin Candy (CDY)","Equihash","PoW","0","21000000000","N/A","N/A","2309",false,true
"771723","/coins/sss/overview","/media/27010815/sss.png","SSS","SSS","ShareChain","ShareChain (SSS)","Scrypt","PoW","0","10000000000","N/A","N/A","2310",false,true
"729809","/coins/ddd/overview","/media/27010499/ddd.png","DDD","DDD","Scry.info","Scry.info (DDD)","N/A","N/A","0","1000000000","N/A","N/A","2175",false,true
"771805","/coins/bifi/overview","/media/27010817/bifi.png","BIFI","BIFI","BitcoinFile","BitcoinFile (BIFI)","N/A","PoS","0","21000000000","N/A","N/A","2312",false,true
"776828","/coins/btf/overview","/media/27010823/btf.jpg","BTF","BTF","Blockchain Traded Fund","Blockchain Traded Fund (BTF)","N/A","N/A","0","200000000","N/A","N/A","2315",false,false
"776863","/coins/ipcstar/overview","/media/27010824/ipc.jpg","IPC*","IPC*","IPChain","IPChain (IPC*)","N/A","PoS","0","96000000","N/A","N/A","2316",false,true
"749006","/coins/rct/overview","/media/27010590/rct.png","RCT","RCT","RealChain","RealChain (RCT)","N/A","N/A","0","1000000000","N/A","N/A","2206",false,true
"776896","/coins/show/overview","/media/27010825/show.jpg","SHOW","SHOW","ShowCoin","ShowCoin (SHOW)","N/A","PoS","0","10000000000","N/A","N/A","2317",false,true
"776935","/coins/stc/overview","/media/27010826/stc.jpg","STC","STC","StarChain","StarChain (STC)","N/A","N/A","0","1000000000","N/A","N/A","2318",false,true
"777027","/coins/ait/overview","/media/27010829/ait.jpg","AIT","AIT","AIT Token","AIT Token (AIT)","Lyra2RE","N/A","0","2100000000","N/A","N/A","2321",false,false
"363066","/coins/dttstar/overview","/media/14761941/dtt1.png","DTT*","DTT*","Data Trading","Data Trading (DTT*)","N/A","N/A","0","N/A","N/A","N/A","1769",false,true
"777187","/coins/stq/overview","/media/27010830/stq.jpg","STQ","STQ","Storiqa Token","Storiqa Token (STQ)","N/A","N/A","0","2789577260","N/A","N/A","2322",false,true
"780891","/coins/ten/overview","/media/27010864/ten.png","TEN","TEN","Tokenomy","Tokenomy (TEN)","N/A","N/A","0","200000000","N/A","N/A","2348",false,false
"749857","/coins/betr/overview","/media/27010594/betr_logo.png","BETR","BETR","BetterBetting","BetterBetting (BETR)","N/A","N/A","0","650000000","N/A","N/A","2211",false,true
"710597","/coins/crpt/overview","/media/25792665/crpt.png","CRPT","CRPT","Crypterium","Crypterium (CRPT)","N/A","N/A","0","44029585.582941042857136217","N/A","N/A","2132",false,true
"677648","/coins/lwf/overview","/media/20780794/lwf.png","LWF","LWF","Local World Forwarders","Local World Forwarders (LWF)","DPoS","DPoS","0","100000000","N/A","N/A","2086",false,false
"408765","/coins/deb/overview","/media/16404861/deb.png","DEB","DEB","Debitum Token","Debitum Token (DEB)","N/A","N/A","0","400000000","N/A","N/A","1888",false,true
"750091","/coins/gmr/overview","/media/27010596/gmr.png","GMR","GMR","Gimmer","Gimmer (GMR)","N/A","N/A","0","100000000","N/A","N/A","2213",false,false
"777330","/coins/alt/overview","/media/27010831/alt.jpg","ALT","ALT","ALTcoin","ALTcoin (ALT)","SHA256","N/A","0","134063","N/A","N/A","2323",false,true
"777368","/coins/trf/overview","/media/27010832/trf.png","TRF","TRF","Travelflex","Travelflex (TRF)","Dagger","PoW","0","100000000","N/A","N/A","2324",false,false
"783320","/coins/lcc/overview","/media/27010889/lcc.png","LCC","LCC","LitecoinCash","LitecoinCash (LCC)","SHA256","N/A","0","840000000","N/A","N/A","2361",false,true
"765701","/coins/nyx/overview","/media/27010735/nyx.png","NYX","NYX","NYXCOIN","NYXCOIN (NYX)","NeoScrypt","PoW","0","N/A","N/A","N/A","2263",false,false
"770254","/coins/mwat/overview","/media/27010794/mwat.jpg","MWAT","MWAT","RED MegaWatt","RED MegaWatt (MWAT)","N/A","N/A","0","700000000","N/A","N/A","2303",false,true
"28216","/coins/zyd/overview","/media/351510/zyd.png","ZYD","ZYD","ZayedCoin","ZayedCoin (ZYD)","SHA256","PoW","0","9736000","N/A","N/A","747",false,true
"783293","/coins/ptr/overview","/media/27010888/ptr.png","PTR","PTR","Petro","Petro (PTR)","N/A","N/A","0","100000000","N/A","N/A","2360",false,false
"321189","/coins/ebtc/overview","/media/12318175/ebtc.png","EBTC","EBTC","eBitcoin","eBitcoin (EBTC)","N/A","N/A","0","21000000","N/A","N/A","1633",false,true
"784981","/coins/flip/overview","/media/27010910/flip.png","FLIP","FLIP","BitFlip","BitFlip (FLIP)","Scrypt","PoW","0","40000000","N/A","N/A","2371",false,true
"466492","/coins/utn/overview","/media/16746611/utn.png","UTN","UTN","Universa","Universa (UTN)","N/A","N/A","0","N/A","N/A","N/A","1956",false,true
"764104","/coins/iqb/overview","/media/27010692/iqb.png","IQB","IQB","Intelligence Quotient Benefit","Intelligence Quotient Benefit (IQB)","N/A","N/A","0","10000000000","N/A","N/A","2253",false,false
"679479","/coins/wcg/overview","/media/20780799/wcg.png","WCG","WCG","World Crypto Gold","World Crypto Gold (WCG)","SHA256","Proof of Stake","0","900000000","N/A","N/A","2088",false,false
"222133","/coins/xmcc/overview","/media/27010930/xmcc.jpg","XMCC","XMCC","Monoeci","Monoeci (XMCC)","X11","PoW/PoS","0","9507271","N/A","N/A","1462",false,true
"737393","/coins/crcstarstar/overview","/media/27010559/crc.png","CRC**","CRC**","CryCash","CryCash (CRC**)","N/A","N/A","0","7057137","N/A","N/A","2191",false,true
"781729","/coins/hlp/overview","/media/27010877/hlp.png","HLP","HLP","Purpose Coin","Purpose Coin (HLP)","N/A","N/A","1","10000000","N/A","N/A","2357",false,true
"777667","/coins/eql/overview","/media/27010838/eql.jpg","EQL","EQL","EQUAL","EQUAL (EQL)","N/A","N/A","0","797836741","N/A","N/A","2330",false,true
"777717","/coins/vulc/overview","/media/27010840/vulc.jpg","VULC","VULC","Vulcano","Vulcano (VULC)","Scrypt","PoS/PoW","0","12000000000000","N/A","N/A","2332",false,true
"4608","/coins/spa/overview","/media/19911/spa.png","SPA","SPA","SpainCoin","SpainCoin (SPA)","Scrypt-n","PoW","0","50000000","N/A","N/A","204",false,true
"779032","/coins/unrc/overview","/media/27010854/unrc.png","UNRC","UNRC","UniversalRoyalCoin","UniversalRoyalCoin (UNRC)","SHA256","PoS","0","N/A","N/A","N/A","2339",false,true
"779014","/coins/tokc/overview","/media/27010853/tokc.jpg","TOKC","TOKC","Tokyo Coin","Tokyo Coin (TOKC)","X13","PoS","0","800000000","N/A","N/A","2338",false,true
"4348","/coins/sxc/overview","/media/19924/sxc.png","SXC","SXC","SexCoin","SexCoin (SXC)","Scrypt","PoW","0","250000000","N/A","N/A","61",false,true
"779488","/coins/hys/overview","/media/27010859/hys.jpg","HYS","HYS","Heiss Shares","Heiss Shares (HYS)","N/A","N/A","0","7741327192","N/A","N/A","2344",false,false
"779599","/coins/lcwp/overview","/media/27010860/lcwp.jpg","LCWP","LCWP","LiteCoinW Plus","LiteCoinW Plus (LCWP)","N/A","N/A","0","84,000,000","N/A","N/A","2345",false,false
"784396","/coins/bcrstar/overview","/media/27010899/bcr.jpg","BCR*","BCR*","Bitcoin Royal","Bitcoin Royal (BCR*)","N/A","N/A","1","7200000","N/A","N/A","2364",false,false
"784821","/coins/spcstar/overview","/media/27010909/spc2.jpg","SPC*","SPC*","SpaceChain","SpaceChain (SPC*)","N/A","N/A","0","1000000000","N/A","N/A","2370",false,true
"787620","/coins/goodstar/overview","/media/27010913/good.jpg","GOOD*","GOOD*","Goodomy","Goodomy (GOOD*)","N/A","N/A","1","888000000","N/A","N/A","2374",false,false
"788409","/coins/soc/overview","/media/27010918/soc.png","SOC","SOC","All Sports Coin","All Sports Coin (SOC)","N/A","N/A","1","1500000000","N/A","N/A","2379",false,true
"788468","/coins/tdx/overview","/media/27010919/tdx.png","TDX","TDX","Tidex Token","Tidex Token (TDX)","N/A","N/A","1","100000000","N/A","N/A","2380",false,true
"789504","/coins/cln/overview","/media/27010933/cln.png","CLN","CLN","Colu Local Network","Colu Local Network (CLN)","N/A","N/A","0","1540701333.592592592592614116","N/A","N/A","2386",false,false
